label,value,exp_grp,treatment
01.00mT cells,312.8358744877632,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,365.56698786324057,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,210.59316186005464,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,348.3019721769693,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,320.8726266690012,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,259.5566427410921,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,418.979811580136,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,367.34591315163897,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,249.71619879965604,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,220.8858061403028,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,298.0630176211747,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,227.87672455184816,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,356.36779477116625,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,282.41056120869587,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,219.4980281751492,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,318.3549399034338,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,335.4001494579886,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,177.46789393737953,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,294.17604487204517,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,191.17287436265144,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,169.30200421459276,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,108.98063347810744,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,132.5929546910511,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,193.34506208699608,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,234.22498906724,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,309.69434677728674,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,201.14288397431446,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,159.32138451519998,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,279.2185592026853,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,183.8946500259481,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,212.7585774873119,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,344.7747727089016,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,337.48913569747504,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,232.39132627851384,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,182.1694691598383,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,202.3545990549333,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,376.4121365446775,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,216.60177918106137,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,346.8660318037699,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,267.59482804401426,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,298.67751080776816,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,258.7705820542816,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,166.93911211924916,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,243.56267544166263,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,405.1871170907718,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,226.4418312626324,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,407.86809872422896,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,411.1761662695369,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,214.52265639066601,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,248.2023813996677,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,389.1321531000277,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,53.595040935916145,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,23.88328528576739,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,188.813948776526,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,222.7227259685952,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,224.49925197825647,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,391.40283854685407,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,382.185871758779,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,361.98291123723646,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,374.6218834757102,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,337.2777992765287,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,406.0409365675669,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,224.4538756762309,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,346.45466999489736,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,189.029612980209,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,411.72080349171165,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,291.74220998418474,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,283.45459641884037,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,149.01442098059246,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,451.03561001278536,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,281.1453555319008,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,345.57153149500084,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,615.0649831779658,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,287.7698733182037,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,315.6558787870026,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,794.814778747727,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,471.9161739638904,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,542.0355813290565,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,777.0330610918509,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,454.3208217505629,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,469.31892708778037,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,401.8550956972552,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,396.9842539561734,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,394.61663583697197,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,330.1044277143434,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,377.9244887146261,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,530.2373650642131,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,399.31232721551925,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,149.83243858647697,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,161.4173907714419,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,286.4927817795896,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,326.3494161753731,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,241.8840704959097,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,367.9831138268087,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,456.9587348290507,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,144.85505754800374,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,364.0312786231916,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,167.06109906436856,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,193.9762228367527,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,583.6066065208952,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,469.38403341078043,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,380.7707097953865,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,389.4199824561354,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,237.29253175430497,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,462.6079362474082,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,347.45284669089875,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,183.3954629038681,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,491.55905834564805,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,346.63102769020526,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,395.90514130922486,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,290.7629718007691,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,438.8568177604396,20190822-co-culture,T Cell Co-Culture Titration (No Peptide)
01.00mT cells,176.1428432440741,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,354.39010806267777,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,363.47123017058783,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,156.61317501978618,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,164.4184357479932,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,199.56686337996067,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,344.5087769593584,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,214.33264514311543,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,355.6238708234505,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,423.3332167460565,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,485.386696725193,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,339.17508656431625,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,284.38736941287937,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,185.82318599469124,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,354.70613027201813,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,180.8225414841827,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,194.8145896730164,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,247.25668844341416,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,214.0473120077664,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,259.6743466135502,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,144.50303987687133,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,177.92646807120937,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,196.6360559371485,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,220.60894895256826,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,331.8892880075046,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,235.82854643582039,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,273.1330287700897,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,303.7164113724727,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,223.86314676778758,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,335.1267129937558,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,329.703047258149,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,158.10198841962966,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,289.21747030724345,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,206.83531783305642,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,292.96165488252535,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,329.02267254941944,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,371.9477328506572,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,282.1579739316262,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,377.9244887146261,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,161.48048140929026,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,278.63426652113566,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,215.32833362350547,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,395.4417630020807,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,219.35876748977068,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,177.12318420318218,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,262.25046663145247,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,139.77334357600643,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,115.33779416736294,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,225.31446275745463,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,143.22861287037915,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,167.18299700037167,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,295.6611813940703,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,308.0454459816314,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,262.0950589338752,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,370.52095847809227,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,466.3360529068772,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,237.0348384311329,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,137.42157373393718,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,217.68069022507214,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,347.4235294865525,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,158.48807443632882,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,237.12076732227558,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,260.653145208471,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,216.1310075330323,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,186.80725211324463,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,237.24960230451828,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,344.0945970863424,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,249.87930541325824,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,188.32780134155098,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,337.51931581250943,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,386.5583952912143,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,265.7231118906167,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,194.60533656249686,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,247.99710274292983,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,144.00876954076904,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,236.30318126065362,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,166.14401382492937,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,385.8726801932327,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,292.9268840492318,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,254.52392429028168,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,165.09849234226934,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,409.33888660515436,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,341.9268166666101,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,364.75805606819085,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,315.81718283901796,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,276.8739903086144,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,199.20926215993458,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,370.2184362125295,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,187.40608208373266,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,427.8566217599568,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,260.614063846049,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,349.2657073089004,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,531.3887214395743,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,276.06344594978145,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,139.62751845171786,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,437.508560141748,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,246.2246416630746,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,169.4824006474574,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,206.1447138421957,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,174.1656077237137,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,387.66352671379946,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,193.02870780567798,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,221.48447615929283,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,268.0892124297628,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,248.73531304937592,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,123.7724452463208,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,190.79954156933337,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,291.3928598289576,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,272.2739415600768,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,216.31943913598403,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,199.66891752285184,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,125.48875124601605,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,172.10649252343396,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,363.41517785624876,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,304.3529585178573,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,326.13086117231614,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,235.1797734144998,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,144.22080710769032,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,355.3373315207631,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,210.68987514270046,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,181.7776462191293,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,259.79199715796,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,370.7682930968693,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,239.17379928801014,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,227.7873085293545,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,126.29784248530186,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,142.01448654487675,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,342.93817266104617,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,326.6925643443393,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,170.68017103208132,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,146.74136151937896,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,217.3060243875851,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,315.81718283901796,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,222.76845489341102,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,194.5529881186277,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,338.69424267687106,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,300.9199169572608,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,222.58548282566554,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,253.4812821206237,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,193.9762228367527,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,255.6021664999158,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,248.44849190276986,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,253.4812821206237,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,131.8997541288886,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,340.643448709914,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,208.06283791440399,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,230.1893500874845,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,218.52133965758938,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,327.3155484424709,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,389.6030358777344,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,215.6592082200202,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,219.4051975395,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,205.40220435609825,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,415.4397269977208,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,366.87422743093236,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,283.2389048747949,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,390.02112108012733,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,179.4087391709359,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,219.2658778953072,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,214.94956757190647,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,165.89860155828703,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,140.6451192434543,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,169.9025807874489,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,163.73555464206174,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,266.67971053442983,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,286.2082097880517,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,265.4546465289746,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,29.597108081327683,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,172.28395243569875,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,250.2866069148927,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,256.91387272599906,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,237.20666508539833,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,262.6385835622256,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,209.52636946806572,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,388.4772023663285,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
01.00mT cells,446.15375989194166,20190822-co-culture,T Cell Co-Culture Titration (Peptide Pulsed)
